time [s];steps;f [Hz];FRCE [MW];aFRR FRCE (open loop) [MW];FCR P [MW];aFRR P [MW];mFRR P [MW];SB P [MW];P gen [MW];P gen schedule [MW];insufficient pos. aFRR;insufficient neg. aFRR;insufficient pos. mFRR;insufficient neg. mFRR;AEP [EUR/MWh]
3026;;49.999998742031174;0;0.001899143;0.001893038;0.014852694;0;0;0;;False;False;False;False;30
3027;;49.99999874607483;0;0.001893038;0.001886953;0.014804951262769445;0;0;0;;False;False;False;False;30
3028;;49.99999875010549;0;0.001886953;0.001880888;0.014757362;0;0;0;;False;False;False;False;30
3029;;49.99999875412319;0;0.001880888;0.001874842;0.014709925207634887;0;0;0;;False;False;False;False;30
3030;;49.99999875812798;0;0.001874842;0.001868815;0.014662641147827227;0;0;0;;False;False;False;False;30
3031;;49.999998762119894;0;0.001868815;0.001862808;0.014615509080062657;0;0;0;;False;False;False;False;30
3032;;49.999998766098976;0;0.001862808;0.00185682;0.014568528514465131;0;0;0;;False;False;False;False;30
3033;;49.99999877006527;0;0.00185682;0.001850852;0.014521699;0;0;0;;False;False;False;False;30
3034;;49.99999877401881;0;0.001850852;0.001844902;0.014475019946139926;0;0;0;;False;False;False;False;30
3035;;49.99999877795965;0;0.001844902;0.001838972;0.014428490973649732;0;0;0;;False;False;False;False;30
3036;;49.99999878188781;0;0.001838972;0.001833061;0.014382111565058031;0;0;0;;False;False;False;False;30
3037;;49.99999878580335;0;0.001833061;0.001827168;0.014335881240444623;0;0;0;;False;False;False;False;30
3038;;49.999998789706304;0;0.001827168;0.001821295;0.014289799520252649;0;0;0;;False;False;False;False;30
3039;;49.99999879359671;0;0.001821295;0.001815441;0.014243865926552076;0;0;0;;False;False;False;False;30
3040;;49.99999879747461;0;0.001815441;0.001809605;0.014198079982909366;0;0;0;;False;False;False;False;30
3041;;49.99999880134005;0;0.001809605;0.001803788;0.014152441215481391;0;0;0;;False;False;False;False;30
3042;;49.99999880519306;0;0.001803788;0.00179799;0.014106949150766247;0;0;0;;False;False;False;False;30
3043;;49.999998809033684;0;0.00179799;0.00179221;0.014061603316866799;0;0;0;;False;False;False;False;30
3044;;49.99999881286197;0;0.00179221;0.001786449;0.014016403;0;0;0;;False;False;False;False;30
3045;;49.999998816677945;0;0.001786449;0.001780707;0.013971348464499087;0;0;0;;False;False;False;False;30
3046;;49.99999882048165;0;0.001780707;0.001774983;0.013926438509600172;0;0;0;;False;False;False;False;30
3047;;49.999998824273135;0;0.001774983;0.001769278;0.013881672914875015;0;0;0;;False;False;False;False;30
3048;;49.999998828052426;0;0.001769278;0.00176359;0.013837051216844701;0;0;0;;False;False;False;False;29.999999999999996
3049;;49.999998831819575;0;0.00176359;0.001757921;0.013792572951359909;0;0;0;;False;False;False;False;29.999999999999993
3050;;49.999998835574615;0;0.001757921;0.001752271;0.013748237659156577;0;0;0;;False;False;False;False;29.999999999999996
3051;;49.999998839317584;0;0.001752271;0.001746638;0.013704044878897027;0;0;0;;False;False;False;False;29.999999999999993
3052;;49.999998843048516;0;0.001746638;0.001741024;0.013659994153167975;0;0;0;;False;False;False;False;29.999999999999996
3053;;49.99999884676746;0;0.001741024;0.001735427;0.013616085025788038;0;0;0;;False;False;False;False;29.999999999999996
3054;;49.99999885047445;0;0.001735427;0.001729849;0.013572317042066672;0;0;0;;False;False;False;False;29.999999999999996
3055;;49.99999885416952;0;0.001729849;0.001724288;0.013528689746598564;0;0;0;;False;False;False;False;29.999999999999996
3056;;49.99999885785271;0;0.001724288;0.001718746;0.013485202688833037;0;0;0;;False;False;False;False;30
3057;;49.99999886152406;0;0.001718746;0.001713221;0.013441855417201071;0;0;0;;False;False;False;False;30
3058;;49.99999886518361;0;0.001713221;0.001707714;0.013398647482871055;0;0;0;;False;False;False;False;30
3059;;49.999998868831405;0;0.001707714;0.001702225;0.013355578437238141;0;0;0;;False;False;False;False;30
3060;;49.99999887246747;0;0.001702225;0.001696753;0.013312647834301018;0;0;0;;False;False;False;False;30
3061;;49.99999887609185;0;0.001696753;0.001691299;0.013269855228286937;0;0;0;;False;False;False;False;30
3062;;49.99999887970458;0;0.001691299;0.001685862;0.013227200176015176;0;0;0;;False;False;False;False;30
3063;;49.99999888330569;0;0.001685862;0.001680443;0.013184682235610557;0;0;0;;False;False;False;False;30
3064;;49.999998886895234;0;0.001680443;0.001675041;0.013142300966624294;0;0;0;;False;False;False;False;30
3065;;49.999998890473236;0;0.001675041;0.001669657;0.013100055928929318;0;0;0;;False;False;False;False;30
3066;;49.999998894039734;0;0.001669657;0.00166429;0.013057946684958875;0;0;0;;False;False;False;False;30
3067;;49.99999889759477;0;0.00166429;0.00165894;0.013015972798432402;0;0;0;;False;False;False;False;30
3068;;49.999998901138376;0;0.00165894;0.001653608;0.012974133834475253;0;0;0;;False;False;False;False;30
3069;;49.99999890467059;0;0.001653608;0.001648292;0.012932429358514203;0;0;0;;False;False;False;False;30
3070;;49.99999890819145;0;0.001648292;0.001642994;0.012890859;0;0;0;;False;False;False;False;30
3071;;49.99999891170099;0;0.001642994;0.001637713;0.012849422145819913;0;0;0;;False;False;False;False;30
3072;;49.99999891519926;0;0.001637713;0.001632449;0.012808118547896433;0;0;0;;False;False;False;False;30
3073;;49.99999891868627;0;0.001632449;0.001627201;0.012766948;0;0;0;;False;False;False;False;30
3074;;49.999998922162085;0;0.001627201;0.001621971;0.012725909227822912;0;0;0;;False;False;False;False;30
3075;;49.99999892562672;0;0.001621971;0.001616757;0.012685002653805663;0;0;0;;False;False;False;False;30
3076;;49.99999892908022;0;0.001616757;0.00161156;0.012644227570622791;0;0;0;;False;False;False;False;30
3077;;49.99999893252262;0;0.00161156;0.00160638;0.012603583556857147;0;0;0;;False;False;False;False;30
3078;;49.999998935953954;0;0.00160638;0.001601216;0.012563070190068184;0;0;0;;False;False;False;False;30
3079;;49.99999893937426;0;0.001601216;0.001596069;0.012522687050436744;0;0;0;;False;False;False;False;30
3080;;49.99999894278357;0;0.001596069;0.001590939;0.012482434;0;0;0;;False;False;False;False;30
3081;;49.99999894618192;0;0.001590939;0.001585825;0.01244231;0;0;0;;False;False;False;False;30
3082;;49.999998949569346;0;0.001585825;0.001580727;0.012402314818253712;0;0;0;;False;False;False;False;30
3083;;49.99999895294589;0;0.001580727;0.001575646;0.012362448416688578;0;0;0;;False;False;False;False;30
3084;;49.99999895631157;0;0.001575646;0.001570581;0.012322710162499502;0;0;0;;False;False;False;False;30
3085;;49.999998959666435;0;0.001570581;0.001565533;0.012283099643804715;0;0;0;;False;False;False;False;30
3086;;49.99999896301052;0;0.001565533;0.0015605;0.012243616450991217;0;0;0;;False;False;False;False;30
3087;;49.99999896634385;0;0.0015605;0.001555484;0.012204260174604466;0;0;0;;False;False;False;False;30
3088;;49.99999896966647;0;0.001555484;0.001550484;0.012165030405511913;0;0;0;;False;False;False;False;30
3089;;49.99999897297841;0;0.001550484;0.0015455;0.012125926738104446;0;0;0;;False;False;False;False;29.999999999999996
3090;;49.99999898;0;0.0015455;0.001540532;0.012086948766792439;0;0;0;;False;False;False;False;29.999999999999996
3091;;49.99999897957038;0;0.001540532;0.00153558;0.012048096087393545;0;0;0;;False;False;False;False;29.999999999999996
3092;;49.99999898285048;0;0.00153558;0.001530644;0.012009368298078206;0;0;0;;False;False;False;False;29.999999999999996
3093;;49.99999898612003;0;0.001530644;0.001525724;0.011970764996048815;0;0;0;;False;False;False;False;29.999999999999996
3094;;49.99999898937908;0;0.001525724;0.00152082;0.011932286;0;0;0;;False;False;False;False;30
3095;;49.99999899262765;0;0.00152082;0.001515931;0.01189393;0;0;0;;False;False;False;False;30
3096;;49.99999899586578;0;0.001515931;0.001511059;0.011855698023266008;0;0;0;;False;False;False;False;30
3097;;49.999998999093506;0;0.001511059;0.001506201;0.011817588683950407;0;0;0;;False;False;False;False;30
3098;;49.99999900231085;0;0.001506201;0.00150136;0.011779601844969276;0;0;0;;False;False;False;False;30
3099;;49.99999900551786;0;0.00150136;0.001496534;0.011741737;0;0;0;;False;False;False;False;30
3100;;49.99999900871455;0;0.001496534;0.001491723;0.011703994091813148;0;0;0;;False;False;False;False;29.999999999999996
3101;;49.999999011900975;0;0.001491723;0.001486928;0.011666372;0;0;0;;False;False;False;False;30
3102;;49.99999901507715;0;0.001486928;0.001482149;0.011628871629393035;0;0;0;;False;False;False;False;30
3103;;49.999999018243116;0;0.001482149;0.001477384;0.011591491407979703;0;0;0;;False;False;False;False;30
3104;;49.99999902139891;0;0.001477384;0.001472635;0.011554231343302905;0;0;0;;False;False;False;False;30
3105;;49.99999902454456;0;0.001472635;0.001467902;0.011517091048676396;0;0;0;;False;False;False;False;30
3106;;49.99999903;0;0.001467902;0.001463183;0.011480070138742571;0;0;0;;False;False;False;False;30
3107;;49.999999030805554;0;0.001463183;0.00145848;0.011443168229341886;0;0;0;;False;False;False;False;30
3108;;49.999999033920965;0;0.00145848;0.001453792;0.011406384938607989;0;0;0;;False;False;False;False;30
3109;;49.99999903702636;0;0.001453792;0.001449119;0.011369719885806732;0;0;0;;False;False;False;False;30
3110;;49.99999904012178;0;0.001449119;0.00144446;0.011333172690358289;0;0;0;;False;False;False;False;30
3111;;49.99999904320724;0;0.00144446;0.001439817;0.011296742972976864;0;0;0;;False;False;False;False;30
3112;;49.99999904628278;0;0.001439817;0.001435189;0.01126043;0;0;0;;False;False;False;False;30
3113;;49.99999904934844;0;0.001435189;0.001430576;0.011224234465444733;0;0;0;;False;False;False;False;30
3114;;49.99999905240424;0;0.001430576;0.001425977;0.011188154923618965;0;0;0;;False;False;False;False;30
3115;;49.999999055450225;0;0.001425977;0.001421394;0.011152191356670968;0;0;0;;False;False;False;False;30
3116;;49.99999905848642;0;0.001421394;0.001416825;0.011116343392354887;0;0;0;;False;False;False;False;30
3117;;49.999999061512845;0;0.001416825;0.00141227;0.011080610658436005;0;0;0;;False;False;False;False;30
3118;;49.99999906452955;0;0.00141227;0.001407731;0.011044992785041416;0;0;0;;False;False;False;False;30
3119;;49.99999906753656;0;0.001407731;0.001403206;0.011009489403375719;0;0;0;;False;False;False;False;30
3120;;49.999999070533896;0;0.001403206;0.001398695;0.010974100144755439;0;0;0;;False;False;False;False;30
3121;;49.99999907;0;0.001398695;0.001394199;0.010938824641747705;0;0;0;;False;False;False;False;30
3122;;49.999999076499705;0;0.001394199;0.001389718;0.010903662530227913;0;0;0;;False;False;False;False;30
3123;;49.99999907946823;0;0.001389718;0.00138525;0.010868613444901592;0;0;0;;False;False;False;False;30
3124;;49.99999908242722;0;0.00138525;0.001380798;0.010833677;0;0;0;;False;False;False;False;30
3125;;49.99999909;0;0.001380798;0.001376359;0.010798852900385401;0;0;0;;False;False;False;False;29.999999999999996
3126;;49.99999909;0;0.001376359;0.001371935;0.010764140717630022;0;0;0;;False;False;False;False;30
3127;;49.99999909124724;0;0.001371935;0.001367525;0.010729540115333383;0;0;0;;False;False;False;False;30
3128;;49.999999094168366;0;0.001367525;0.001363129;0.010695050733930267;0;0;0;;False;False;False;False;30
3129;;49.9999991;0;0.001363129;0.001358747;0.010660672;0;0;0;;False;False;False;False;29.999999999999996
3130;;49.999999099982475;0;0.001358747;0.00135438;0.010626404207350632;0;0;0;;False;False;False;False;29.999999999999993
3131;;49.99999910287552;0;0.00135438;0.001350026;0.010592246350146042;0;0;0;;False;False;False;False;29.999999999999993
3132;;49.999999105759265;0;0.001350026;0.001345687;0.010558198290745214;0;0;0;;False;False;False;False;29.999999999999993
3133;;49.999999108633745;0;0.001345687;0.001341361;0.010524259676548043;0;0;0;;False;False;False;False;29.999999999999996
3134;;49.99999911149898;0;0.001341361;0.001337049;0.010490430155956559;0;0;0;;False;False;False;False;29.999999999999996
3135;;49.999999114355006;0;0.001337049;0.001332752;0.010456709377423316;0;0;0;;False;False;False;False;30
3136;;49.99999911720185;0;0.001332752;0.001328467;0.010423096992763203;0;0;0;;False;False;False;False;30
3137;;49.99999912003955;0;0.001328467;0.001324197;0.010389592652552182;0;0;0;;False;False;False;False;30
3138;;49.99999912286812;0;0.001324197;0.001319941;0.010356196009759294;0;0;0;;False;False;False;False;30
3139;;49.99999913;0;0.001319941;0.001315698;0.010322906718336652;0;0;0;;False;False;False;False;30
3140;;49.99999912849802;0;0.001315698;0.001311469;0.010289724;0;0;0;;False;False;False;False;30
3141;;49.999999131299404;0;0.001311469;0.001307253;0.010256648809892403;0;0;0;;False;False;False;False;30
3142;;49.99999913409178;0;0.001307253;0.001303051;0.010223679506374329;0;0;0;;False;False;False;False;30
3143;;49.99999913687518;0;0.001303051;0.001298862;0.010190816179957882;0;0;0;;False;False;False;False;30
3144;;49.99999913964964;0;0.001298862;0.001294687;0.010158058491257732;0;0;0;;False;False;False;False;30
3145;;49.99999914241518;0;0.001294687;0.001290526;0.010125406099605213;0;0;0;;False;False;False;False;30
3146;;49.99999914517183;0;0.001290526;0.001286377;0.010092858666694071;0;0;0;;False;False;False;False;30
3147;;49.99999914791962;0;0.001286377;0.001282242;0.010060415855169232;0;0;0;;False;False;False;False;30
3148;;49.999999150658574;0;0.001282242;0.001278121;0.010028077328761292;0;0;0;;False;False;False;False;30
3149;;49.99999915338872;0;0.001278121;0.001274012;0.009995843;0;0;0;;False;False;False;False;30
3150;;49.99999915611009;0;0.001274012;0.001269917;0.009963712;0;0;0;;False;False;False;False;30
3151;;49.99999915882272;0;0.001269917;0.001265835;0.009931684;0;0;0;;False;False;False;False;30
3152;;49.999999161526624;0;0.001265835;0.001261766;0.009899759;0;0;0;;False;False;False;False;30
3153;;49.99999916422184;0;0.001261766;0.00125771;0.009867937;0;0;0;;False;False;False;False;30
3154;;49.999999166908395;0;0.00125771;0.001253667;0.009836217;0;0;0;;False;False;False;False;30
3155;;49.99999916958631;0;0.001253667;0.001249637;0.0098046;0;0;0;;False;False;False;False;30
3156;;49.99999917225562;0;0.001249637;0.001245621;0.009773083;0;0;0;;False;False;False;False;30
3157;;49.99999917491635;0;0.001245621;0.001241617;0.009741668;0;0;0;;False;False;False;False;30
3158;;49.999999177568526;0;0.001241617;0.001237625;0.009710355;0;0;0;;False;False;False;False;30
3159;;49.99999918021218;0;0.001237625;0.001233647;0.009679141;0;0;0;;False;False;False;False;30
3160;;49.99999918284733;0;0.001233647;0.001229682;0.009648028;0;0;0;;False;False;False;False;30
3161;;49.99999918547402;0;0.001229682;0.001225729;0.009617015;0;0;0;;False;False;False;False;30
3162;;49.999999188092254;0;0.001225729;0.001221789;0.009586102;0;0;0;;False;False;False;False;30
3163;;49.99999919070208;0;0.001221789;0.001217862;0.009555288;0;0;0;;False;False;False;False;30
3164;;49.99999919330351;0;0.001217862;0.001213947;0.009524573;0;0;0;;False;False;False;False;30
3165;;49.99999919589658;0;0.001213947;0.001210045;0.009493957;0;0;0;;False;False;False;False;30
3166;;49.99999919848131;0;0.001210045;0.001206155;0.00946344;0;0;0;;False;False;False;False;30
3167;;49.99999920105774;0;0.001206155;0.001202278;0.00943302;0;0;0;;False;False;False;False;30
3168;;49.99999920362588;0;0.001202278;0.001198413;0.009402698;0;0;0;;False;False;False;False;30
3169;;49.99999920618578;0;0.001198413;0.001194561;0.009372474;0;0;0;;False;False;False;False;30
3170;;49.99999920873744;0;0.001194561;0.001190721;0.009342347;0;0;0;;False;False;False;False;30
3171;;49.99999921;0;0.001190721;0.001186894;0.009312316;0;0;0;;False;False;False;False;30
3172;;49.99999921381619;0;0.001186894;0.001183079;0.009282383;0;0;0;;False;False;False;False;30
3173;;49.999999216343326;0;0.001183079;0.001179276;0.009252545;0;0;0;;False;False;False;False;30
3174;;49.999999218862335;0;0.001179276;0.001175485;0.009222803;0;0;0;;False;False;False;False;30
3175;;49.99999922137325;0;0.001175485;0.001171706;0.009193157;0;0;0;;False;False;False;False;30
3176;;49.999999223876095;0;0.001171706;0.00116794;0.009163606;0;0;0;;False;False;False;False;30
3177;;49.99999922637089;0;0.00116794;0.001164186;0.009134151;0;0;0;;False;False;False;False;30
3178;;49.99999922885767;0;0.001164186;0.001160444;0.00910479;0;0;0;;False;False;False;False;30
3179;;49.99999923133645;0;0.001160444;0.001156713;0.009075523;0;0;0;;False;False;False;False;30
3180;;49.999999233807266;0;0.001156713;0.001152995;0.00904635;0;0;0;;False;False;False;False;30
3181;;49.99999923627014;0;0.001152995;0.001149289;0.009017271;0;0;0;;False;False;False;False;30
3182;;49.99999924;0;0.001149289;0.001145595;0.008988286;0;0;0;;False;False;False;False;30
3183;;49.99999924117217;0;0.001145595;0.001141912;0.008959394;0;0;0;;False;False;False;False;30
3184;;49.99999924361137;0;0.001141912;0.001138242;0.008930594;0;0;0;;False;False;False;False;30
3185;;49.99999924604273;0;0.001138242;0.001134583;0.008901887;0;0;0;;False;False;False;False;30
3186;;49.999999248466274;0;0.001134583;0.001130936;0.008873273;0;0;0;;False;False;False;False;30
3187;;49.99999925088203;0;0.001130936;0.001127301;0.00884475;0;0;0;;False;False;False;False;30
3188;;49.999999253290014;0;0.001127301;0.001123677;0.00881632;0;0;0;;False;False;False;False;30
3189;;49.99999925569026;0;0.001123677;0.001120065;0.00878798;0;0;0;;False;False;False;False;30
3190;;49.999999258082795;0;0.001120065;0.001116465;0.008759732;0;0;0;;False;False;False;False;30
3191;;49.99999926046764;0;0.001116465;0.001112876;0.008731574;0;0;0;;False;False;False;False;30
3192;;49.99999926284482;0;0.001112876;0.001109299;0.008703507;0;0;0;;False;False;False;False;30
3193;;49.99999926521435;0;0.001109299;0.001105733;0.00867553;0;0;0;;False;False;False;False;30
3194;;49.99999926757627;0;0.001105733;0.001102178;0.008647643;0;0;0;;False;False;False;False;30
3195;;49.99999927;0;0.001102178;0.001098636;0.008619846;0;0;0;;False;False;False;False;30
3196;;49.99999927227736;0;0.001098636;0.001095104;0.008592138;0;0;0;;False;False;False;False;30
3197;;49.99999927461657;0;0.001095104;0.001091584;0.008564519;0;0;0;;False;False;False;False;30
3198;;49.999999276948266;0;0.001091584;0.001088075;0.008536989;0;0;0;;False;False;False;False;30
3199;;49.999999279272465;0;0.001088075;0.001084578;0.008509548;0;0;0;;False;False;False;False;30
3200;;49.99999928;0;0.001084578;0.001081091;0.008482194;0;0;0;;False;False;False;False;30
3201;;49.99999928389848;0;0.001081091;0.001077616;0.008454929;0;0;0;;False;False;False;False;30
3202;;49.99999928620034;0;0.001077616;0.001074152;0.008427751;0;0;0;;False;False;False;False;30
3203;;49.999999288494806;0;0.001074152;0.001070699;0.008400661;0;0;0;;False;False;False;False;30
3204;;49.99999929078189;0;0.001070699;0.001067258;0.008373657;0;0;0;;False;False;False;False;30
3205;;49.99999929306163;0;0.001067258;0.001063827;0.008346741;0;0;0;;False;False;False;False;30
3206;;49.99999929533403;0;0.001063827;0.001060408;0.008319911;0;0;0;;False;False;False;False;30
3207;;49.99999929759913;0;0.001060408;0.001056999;0.008293167;0;0;0;;False;False;False;False;30
3208;;49.99999929985695;0;0.001056999;0.001053601;0.008266509;0;0;0;;False;False;False;False;30
3209;;49.99999930210751;0;0.001053601;0.001050215;0.008239937;0;0;0;;False;False;False;False;30
3210;;49.99999930435084;0;0.001050215;0.001046839;0.00821345;0;0;0;;False;False;False;False;30
3211;;49.99999930658695;0;0.001046839;0.001043474;0.008187049;0;0;0;;False;False;False;False;30
3212;;49.99999930881588;0;0.001043474;0.00104012;0.008160732;0;0;0;;False;False;False;False;30
3213;;49.99999931103765;0;0.00104012;0.001036776;0.0081345;0;0;0;;False;False;False;False;30
3214;;49.999999313252275;0;0.001036776;0.001033444;0.008108352;0;0;0;;False;False;False;False;30
3215;;49.99999931545978;0;0.001033444;0.001030122;0.008082288;0;0;0;;False;False;False;False;30
3216;;49.99999931766019;0;0.001030122;0.00102681;0.008056308;0;0;0;;False;False;False;False;30
3217;;49.99999931985352;0;0.00102681;0.00102351;0.008030412;0;0;0;;False;False;False;False;30
3218;;49.999999322039805;0;0.00102351;0.00102022;0.008004599;0;0;0;;False;False;False;False;30
3219;;49.99999932421906;0;0.00102022;0.00101694;0.007978868;0;0;0;;False;False;False;False;30
3220;;49.99999932639131;0;0.00101694;0.001013671;0.007953221;0;0;0;;False;False;False;False;30
3221;;49.999999328556584;0;0.001013671;0.001010413;0.007927656;0;0;0;;False;False;False;False;30
3222;;49.99999933071489;0;0.001010413;0.001007165;0.007902173;0;0;0;;False;False;False;False;30
3223;;49.99999933286627;0;0.001007165;0.001003928;0.007876772;0;0;0;;False;False;False;False;30
3224;;49.99999933501072;0;0.001003928;0.001000701;0.007851453;0;0;0;;False;False;False;False;30
3225;;49.99999933714828;0;0.001000701;0.000997484;0.007826215;0;0;0;;False;False;False;False;30
3226;;49.99999933927897;0;0.000997484;0.000994278;0.007801058;0;0;0;;False;False;False;False;30
3227;;49.99999934140281;0;0.000994278;0.000991082;0.007775982;0;0;0;;False;False;False;False;30
3228;;49.99999934351983;0;0.000991082;0.000987896;0.007750986;0;0;0;;False;False;False;False;30
3229;;49.999999345630044;0;0.000987896;0.00098472;0.007726071;0;0;0;;False;False;False;False;30
3230;;49.99999934773347;0;0.00098472;0.000981555;0.007701236;0;0;0;;False;False;False;False;30
3231;;49.99999934983014;0;0.000981555;0.0009784;0.007676481;0;0;0;;False;False;False;False;30
3232;;49.99999935192007;0;0.0009784;0.000975255;0.007651806;0;0;0;;False;False;False;False;30
3233;;49.99999935400328;0;0.000975255;0.00097212;0.00762721;0;0;0;;False;False;False;False;30
3234;;49.99999935607979;0;0.00097212;0.000968995;0.007602692;0;0;0;;False;False;False;False;30
3235;;49.99999935814963;0;0.000968995;0.00096588;0.007578254;0;0;0;;False;False;False;False;30
3236;;49.99999936021281;0;0.00096588;0.000962776;0.007553894;0;0;0;;False;False;False;False;30
3237;;49.999999362269364;0;0.000962776;0.000959681;0.007529613;0;0;0;;False;False;False;False;30
3238;;49.99999936431931;0;0.000959681;0.000956596;0.007505409;0;0;0;;False;False;False;False;30
3239;;49.99999936636266;0;0.000956596;0.000953521;0.007481284;0;0;0;;False;False;False;False;30
3240;;49.99999936839944;0;0.000953521;0.000950456;0.007457236;0;0;0;;False;False;False;False;30
3241;;49.99999937042968;0;0.000950456;0.000947401;0.007433265;0;0;0;;False;False;False;False;30
3242;;49.99999937245339;0;0.000947401;0.000944355;0.007409371;0;0;0;;False;False;False;False;30
3243;;49.99999937;0;0.000944355;0.00094132;0.007385554;0;0;0;;False;False;False;False;30
3244;;49.99999937648132;0;0.00094132;0.000938294;0.007361814;0;0;0;;False;False;False;False;30
3245;;49.999999378485576;0;0.000938294;0.000935278;0.00733815;0;0;0;;False;False;False;False;30
3246;;49.999999380483395;0;0.000935278;0.000932272;0.007314562;0;0;0;;False;False;False;False;30
3247;;49.99999938247479;0;0.000932272;0.000929275;0.00729105;0;0;0;;False;False;False;False;30
3248;;49.999999384459784;0;0.000929275;0.000926288;0.007267613;0;0;0;;False;False;False;False;30
3249;;49.99999939;0;0.000926288;0.00092331;0.007244252;0;0;0;;False;False;False;False;30
3250;;49.99999938841065;0;0.00092331;0.000920342;0.007220966;0;0;0;;False;False;False;False;30
3251;;49.999999390376566;0;0.000920342;0.000917384;0.007197754;0;0;0;;False;False;False;False;30
3252;;49.99999939233616;0;0.000917384;0.000914435;0.007174618;0;0;0;;False;False;False;False;30
3253;;49.99999939428945;0;0.000914435;0.000911496;0.007151555;0;0;0;;False;False;False;False;30
3254;;49.99999939623647;0;0.000911496;0.000908566;0.007128567;0;0;0;;False;False;False;False;30
3255;;49.99999939817722;0;0.000908566;0.000905645;0.007105653;0;0;0;;False;False;False;False;30
3256;;49.99999940011174;0;0.000905645;0.000902734;0.007082812;0;0;0;;False;False;False;False;30
3257;;49.99999940204004;0;0.000902734;0.000899832;0.007060045;0;0;0;;False;False;False;False;30
3258;;49.99999940396214;0;0.000899832;0.00089694;0.007037351;0;0;0;;False;False;False;False;30
3259;;49.999999405878064;0;0.00089694;0.000894057;0.00701473;0;0;0;;False;False;False;False;30
3260;;49.999999407787826;0;0.000894057;0.000891183;0.006992182;0;0;0;;False;False;False;False;30
3261;;49.999999409691455;0;0.000891183;0.000888318;0.006969706;0;0;0;;False;False;False;False;30
3262;;49.99999941158896;0;0.000888318;0.000885463;0.006947302;0;0;0;;False;False;False;False;30
3263;;49.99999941348037;0;0.000885463;0.000882617;0.00692497;0;0;0;;False;False;False;False;30
3264;;49.99999941536569;0;0.000882617;0.000879779;0.006902711;0;0;0;;False;False;False;False;30
3265;;49.99999941724496;0;0.000879779;0.000876951;0.006880522;0;0;0;;False;False;False;False;30
3266;;49.99999941911818;0;0.000876951;0.000874133;0.006858405;0;0;0;;False;False;False;False;30
3267;;49.99999942098539;0;0.000874133;0.000871323;0.006836359;0;0;0;;False;False;False;False;30
3268;;49.99999942284659;0;0.000871323;0.000868522;0.006814384;0;0;0;;False;False;False;False;30
3269;;49.99999942470181;0;0.000868522;0.00086573;0.00679248;0;0;0;;False;False;False;False;30
3270;;49.99999942655107;0;0.00086573;0.000862947;0.006770646;0;0;0;;False;False;False;False;30
3271;;49.99999942839438;0;0.000862947;0.000860173;0.006748882;0;0;0;;False;False;False;False;30
3272;;49.99999943023177;0;0.000860173;0.000857408;0.006727188;0;0;0;;False;False;False;False;30
3273;;49.99999943206325;0;0.000857408;0.000854652;0.006705564;0;0;0;;False;False;False;False;30
3274;;49.999999433888846;0;0.000854652;0.000851905;0.00668401;0;0;0;;False;False;False;False;30
3275;;49.999999435708574;0;0.000851905;0.000849167;0.006662524;0;0;0;;False;False;False;False;30
3276;;49.999999437522455;0;0.000849167;0.000846437;0.006641108;0;0;0;;False;False;False;False;30
3277;;49.99999944;0;0.000846437;0.000843716;0.006619761;0;0;0;;False;False;False;False;30
3278;;49.999999441132736;0;0.000843716;0.000841004;0.006598482;0;0;0;;False;False;False;False;30
3279;;49.99999944292918;0;0.000841004;0.000838301;0.006577272;0;0;0;;False;False;False;False;30
3280;;49.99999944471985;0;0.000838301;0.000835606;0.006556129;0;0;0;;False;False;False;False;30
3281;;49.99999944650476;0;0.000835606;0.00083292;0.006535055;0;0;0;;False;False;False;False;30
3282;;49.99999944828393;0;0.00083292;0.000830243;0.006514049;0;0;0;;False;False;False;False;30
3283;;49.99999945005738;0;0.000830243;0.000827574;0.00649311;0;0;0;;False;False;False;False;30
3284;;49.99999945182513;0;0.000827574;0.000824914;0.006472238;0;0;0;;False;False;False;False;30
3285;;49.99999945;0;0.000824914;0.000822262;0.006451434;0;0;0;;False;False;False;False;30
3286;;49.999999455343605;0;0.000822262;0.000819619;0.006430696;0;0;0;;False;False;False;False;30
3287;;49.99999945709437;0;0.000819619;0.000816985;0.006410025;0;0;0;;False;False;False;False;30
3288;;49.999999458839504;0;0.000816985;0.000814358;0.00638942;0;0;0;;False;False;False;False;30
3289;;49.999999460579026;0;0.000814358;0.000811741;0.006368882;0;0;0;;False;False;False;False;30
3290;;49.99999946231296;0;0.000811741;0.000809131;0.006348409;0;0;0;;False;False;False;False;30
3291;;49.999999464041316;0;0.000809131;0.000806531;0.006328003;0;0;0;;False;False;False;False;30
3292;;49.99999946576412;0;0.000806531;0.000803938;0.006307662;0;0;0;;False;False;False;False;30
3293;;49.99999946748139;0;0.000803938;0.000801354;0.006287386;0;0;0;;False;False;False;False;30
3294;;49.999999469193135;0;0.000801354;0.000798778;0.006267176;0;0;0;;False;False;False;False;30
3295;;49.999999470899375;0;0.000798778;0.00079621;0.006247031;0;0;0;;False;False;False;False;30
3296;;49.99999947260013;0;0.00079621;0.000793651;0.00622695;0;0;0;;False;False;False;False;30
3297;;49.99999947429542;0;0.000793651;0.0007911;0.006206934;0;0;0;;False;False;False;False;30
3298;;49.99999947598526;0;0.0007911;0.000788557;0.006186982;0;0;0;;False;False;False;False;30
3299;;49.999999477669675;0;0.000788557;0.000786022;0.006167095;0;0;0;;False;False;False;False;30
